x,age,total area,road width,street section,floors,main use,price-per-unit,Region
22465,33,5,0,6,#N/A,1,35,0
22469,33,5,0,6,0,2,40,0
23219,33,5,0,6,5,1,40,0
24897,33,5,0,6,0,1,45,0
24937,33,5,0,6,5,1,40,0
27694,33,5,0,6,1,1,36,0
29193,33,5,0,6,0,2,20,0
34265,33,5,0,6,1,1,35,0
34665,33,5,0,6,5,1,40,0
41769,33,5,0,6,5,1,40,0
44849,33,5,0,6,1,1,40,0
45340,33,5,0,6,1,1,45,0
45839,33,5,0,6,0,1,40,0
46690,33,5,0,6,0,1,25,0
48787,33,5,0,6,0,2,40,0
10565,28,5,0,6,5,1,50,1
793,45,5,0,6,0,1,40,0
35838,33,5,0,6,1,1,40,0
39968,22,5,0,6,5,1,40,1
10261,27,5,0,6,5,1,40,0
37281,44,5,0,6,8,1,52,0
3189,31,5,0,6,0,1,25,0
4083,34,5,0,6,5,1,40,0
4461,34,5,0,6,#N/A,1,45,0
4962,34,5,0,6,#N/A,0,4,0
6681,34,5,0,6,5,1,35,0
12675,34,5,0,6,5,1,80,0
13434,34,5,0,6,0,1,40,0
16119,34,5,0,6,5,1,60,0
19814,34,5,0,6,0,1,44,0
22837,34,5,0,6,5,1,45,1
24302,34,5,0,6,1,1,38,0
25512,34,5,0,6,0,2,40,0
34630,34,5,0,6,#N/A,1,36,0
37555,46,5,0,6,8,1,35,0
41996,34,5,0,6,#N/A,1,35,0
43166,34,5,0,6,5,1,40,0
46383,34,5,0,6,1,2,60,0
46875,34,5,0,6,5,1,40,0
48184,34,5,0,6,5,1,40,0
48236,34,5,0,6,0,2,40,0
39676,27,5,0,6,0,1,15,0
36581,23,5,0,6,0,3,15,0
140,50,5,0,6,5,1,40,0
11185,19,5,0,6,#N/A,1,40,0
39333,21,5,0,6,5,2,40,0
11876,27,5,0,6,5,1,50,1
39419,35,5,0,6,1,2,40,0
12346,17,5,0,6,1,1,30,0
38779,22,5,0,6,5,1,30,0
37310,41,5,0,6,0,1,40,0
4790,35,5,0,6,5,1,36,0
4827,35,5,0,6,5,1,45,0
6828,35,5,0,6,1,1,38,0
13451,35,5,0,6,1,1,60,0
19211,35,5,0,6,5,1,70,0
20655,35,5,0,6,0,1,40,0
21767,35,5,0,6,1,1,50,0
24636,35,5,0,6,1,1,60,0
31395,35,5,0,6,8,2,40,0
31783,35,5,0,6,0,2,38,0
40863,35,5,0,6,0,1,40,0
41267,35,5,0,6,5,1,40,0
42603,35,5,0,6,5,0,60,0
46819,35,5,0,6,5,1,50,0
1271,33,5,0,6,5,1,40,1
1878,50,5,0,6,1,1,40,0
36937,35,5,0,6,0,1,60,0
10522,43,5,0,6,5,1,40,0
36199,22,5,0,6,5,1,40,0
11644,18,5,0,6,0,1,30,0
36513,34,5,0,6,1,1,70,0
36800,47,5,0,6,5,1,45,1
39380,29,5,0,6,5,1,50,0
4163,36,5,0,6,1,2,40,0
4836,36,5,0,6,0,1,35,0
7251,36,5,0,6,1,1,40,0
8252,36,5,0,6,0,1,40,0
9772,36,5,0,6,5,1,70,0
13286,36,5,0,6,#N/A,1,40,0
15697,36,5,0,6,5,1,80,0
16071,36,5,0,6,#N/A,2,40,0
16642,36,5,0,6,5,1,24,0
17245,36,5,0,6,1,1,40,0
20983,36,5,0,6,0,1,40,0
21571,36,5,0,6,5,1,40,0
23266,36,5,0,6,1,1,40,0
25258,36,5,0,6,1,2,40,0
27759,36,5,0,6,0,1,35,0
27874,36,5,0,6,0,2,60,0
29500,36,5,0,6,5,1,40,0
30778,36,5,0,6,0,1,40,0
41647,36,5,0,6,0,1,34,0
44823,36,5,0,6,5,1,40,0
45004,36,5,0,6,0,2,40,0
45791,36,5,0,6,1,1,40,0
48169,36,5,0,6,5,1,40,0
48591,36,5,0,6,5,1,40,0
48635,36,5,0,6,1,1,48,0
38218,25,5,0,6,0,1,27,0
2647,20,5,0,6,0,1,8,0
552,40,5,0,6,1,1,35,0
39509,33,5,0,6,1,4,45,0
4405,37,5,0,6,5,1,40,0
7526,37,5,0,6,5,1,40,0
15805,37,5,0,6,0,1,40,0
20280,37,5,0,6,5,1,35,0
20637,37,5,0,6,5,1,50,0
21255,37,5,0,6,5,1,35,0
22269,37,5,0,6,1,1,40,0
23269,37,5,0,6,0,1,65,0
26902,37,5,0,6,5,1,40,0
28354,37,5,0,6,1,1,33,0
32063,37,5,0,6,0,1,35,0
33616,37,5,0,6,5,1,40,0
34563,37,5,0,6,1,1,40,0
41628,37,5,0,6,0,1,40,0
3250,18,5,0,6,1,1,16,0
732,52,5,0,6,5,1,45,0
1513,38,5,0,6,5,1,70,0
8658,38,5,0,6,0,1,40,0
8839,38,5,0,6,1,1,40,0
13318,38,5,0,6,5,1,40,1
19305,38,5,0,6,0,2,40,0
22757,38,5,0,6,0,1,90,1
29641,38,5,0,6,5,1,40,1
32224,38,5,0,6,#N/A,1,40,0
33040,38,5,0,6,5,1,40,1
35329,38,5,0,6,1,0,40,0
47001,38,5,0,6,1,1,40,0
1723,26,5,0,6,0,1,30,0
10216,42,5,0,6,5,1,45,0
37140,21,5,0,6,5,1,40,0
10295,33,5,0,6,0,1,40,0
835,37,5,0,6,5,1,35,0
6626,39,5,0,6,#N/A,1,40,0
12505,39,5,0,6,5,1,40,0
12895,39,5,0,6,0,1,40,0
13831,39,5,0,6,5,1,40,0
17890,39,5,0,6,5,1,40,0
19472,39,5,0,6,5,1,60,1
25543,39,5,0,6,1,1,60,0
26357,39,5,0,6,5,1,60,0
31985,39,5,0,6,8,2,40,0
33735,39,5,0,6,5,1,45,0
35203,39,5,0,6,0,1,25,0
41393,39,5,0,6,#N/A,2,12,0
47512,39,5,0,6,5,1,40,0
47515,39,5,0,6,5,1,40,0
47826,39,5,0,6,1,2,40,0
37478,27,5,0,6,0,1,14,0
12213,39,5,0,6,5,1,40,0
10296,36,5,0,6,5,1,32,0
11128,40,5,0,6,5,1,40,0
36170,36,5,0,6,#N/A,2,38,0
36879,43,5,0,6,0,1,48,0
8244,40,5,0,6,1,1,40,0
12607,40,5,0,6,5,1,40,0
17638,40,5,0,6,0,2,55,0
17746,40,5,0,6,1,4,40,0
17813,40,5,0,6,5,1,40,1
18152,40,5,0,6,5,1,40,0
21412,40,5,0,6,1,1,50,0
22705,40,5,0,6,5,2,32,0
32431,40,5,0,6,1,1,35,0
32954,40,5,0,6,5,2,40,0
33382,40,5,0,6,#N/A,1,35,0
34547,40,5,0,6,5,1,40,1
35441,40,5,0,6,1,2,40,0
40500,40,5,0,6,5,1,40,0
43600,40,5,0,6,0,2,40,0
44153,40,5,0,6,5,1,40,0
11767,40,5,0,6,0,1,10,0
3160,47,5,0,6,6,0,45,0
36700,26,5,0,6,1,1,40,0
1874,49,5,0,6,0,1,15,0
6785,41,5,0,6,1,1,40,0
17237,41,5,0,6,5,1,30,0
20752,41,5,0,6,5,2,40,1
25409,41,5,0,6,0,1,50,0
41277,41,5,0,6,5,1,60,0
43977,41,5,0,6,0,1,40,0
46890,41,5,0,6,6,1,40,0
48452,41,5,0,6,0,1,40,0
268,35,5,0,6,5,1,25,0
1950,44,5,0,6,#N/A,2,40,0
1202,39,5,0,6,0,2,40,0
35906,34,5,0,6,0,1,30,0
36230,25,5,0,6,8,1,56,0
36021,40,5,0,6,0,1,20,0
10018,23,5,0,6,5,1,40,0
11246,44,5,0,6,0,1,15,0
2012,29,5,0,6,8,2,40,0
17677,42,5,0,6,0,1,40,1
26320,42,5,0,6,5,1,40,0
26710,42,5,0,6,5,1,35,0
33012,42,5,0,6,5,1,40,0
34398,42,5,0,6,5,1,50,0
34744,42,5,0,6,5,3,43,1
46917,42,5,0,6,0,2,40,0
47586,42,5,0,6,5,1,45,0
1062,43,5,0,6,0,1,40,0
792,28,5,0,6,1,4,20,0
11389,20,5,0,6,0,1,30,0
10246,26,5,0,6,#N/A,1,40,0
35930,46,5,0,6,0,1,35,0
13767,43,5,0,6,#N/A,1,40,0
17676,43,5,0,6,0,2,40,0
20811,43,5,0,6,5,1,40,0
22068,43,5,0,6,5,0,42,0
28161,43,5,0,6,5,1,40,0
34289,43,5,0,6,5,1,40,0
35231,43,5,0,6,5,1,40,0
37743,43,5,0,6,#N/A,2,40,0
40276,43,5,0,6,5,2,40,1
40702,43,5,0,6,0,2,40,0
45719,43,5,0,6,5,1,40,0
743,39,5,0,6,5,1,40,0
37586,46,5,0,6,#N/A,1,40,0
2175,48,5,0,6,0,1,12,0
3047,27,5,0,6,8,1,40,0
1920,52,5,0,6,1,1,50,0
16028,44,5,0,6,5,1,40,0
19667,44,5,0,6,5,1,40,0
22283,44,5,0,6,1,3,42,0
24402,44,5,0,6,5,1,60,0
25073,44,5,0,6,5,1,40,1
32372,44,5,0,6,6,2,30,0
33846,44,5,0,6,1,1,40,0
34890,44,5,0,6,0,3,35,0
46336,44,5,0,6,#N/A,2,40,0
37436,29,5,0,6,0,1,40,0
36793,29,5,0,6,5,1,70,0
36184,48,5,0,6,0,1,30,0
2523,43,5,0,6,0,1,16,0
10362,24,5,0,6,0,1,16,0
1214,28,5,0,6,0,1,24,0
1151,38,5,0,6,#N/A,2,40,0
12758,45,5,0,6,5,2,40,0
13160,45,5,0,6,5,1,40,0
23762,45,5,0,6,5,1,40,0
26538,45,5,0,6,1,2,40,0
31406,45,5,0,6,0,0,40,0
33847,45,5,0,6,1,1,40,0
34953,45,5,0,6,5,1,60,0
48790,45,5,0,6,1,2,38,0
35916,29,5,0,6,1,1,40,0
11920,17,5,0,6,5,1,45,0
10008,22,5,0,6,5,1,40,0
9008,46,5,0,6,8,1,40,0
13370,46,5,0,6,5,1,40,1
16177,46,5,0,6,1,1,35,0
17743,46,5,0,6,0,2,40,0
19656,46,5,0,6,5,1,45,0
23363,46,5,0,6,0,1,25,0
25565,46,5,0,6,1,1,40,0
34687,46,5,0,6,5,1,40,1
41284,46,5,0,6,6,0,37,0
41871,46,5,0,6,5,1,40,0
42463,46,5,0,6,1,2,40,0
46672,46,5,0,6,5,2,45,0
3036,25,5,0,6,0,1,40,0
3208,27,5,0,6,0,1,30,0
1088,33,5,0,6,5,1,70,0
36359,39,5,0,6,5,1,40,0
37399,25,5,0,6,0,2,20,0
7397,47,5,0,6,5,1,40,0
19490,47,5,0,6,8,1,40,0
21493,47,5,0,6,5,1,40,1
22740,47,5,0,6,1,1,30,0
22745,47,5,0,6,5,1,65,0
25598,47,5,0,6,6,2,45,0
35807,47,5,0,6,5,1,46,1
45893,47,5,0,6,5,1,40,0
36822,36,5,0,6,8,2,40,0
6304,48,5,0,6,0,1,40,0
12887,48,5,0,6,5,2,40,0
17310,48,5,0,6,5,1,40,0
20817,48,5,0,6,5,1,70,0
21926,48,5,0,6,1,1,38,0
27479,48,5,0,6,5,2,40,0
27661,48,5,0,6,1,1,32,0
33186,48,5,0,6,#N/A,1,48,0
34917,48,5,0,6,5,1,30,0
44393,48,5,0,6,5,1,45,1
45628,48,5,0,6,5,2,40,0
36219,24,5,0,6,5,1,40,0
949,50,5,0,6,#N/A,1,55,0
36462,44,5,0,6,1,1,40,0
36214,37,5,0,6,1,1,40,0
5236,49,5,0,6,5,1,99,1
7618,49,5,0,6,1,1,40,0
12796,49,5,0,6,1,1,32,0
15223,49,5,0,6,5,1,40,0
15836,49,5,0,6,0,1,40,0
15987,49,5,0,6,5,1,40,1
17815,49,5,0,6,5,2,42,1
29411,49,5,0,6,0,1,38,0
29899,49,5,0,6,#N/A,2,99,0
32722,49,5,0,6,5,1,40,0
35717,49,5,0,6,1,2,40,0
45113,49,5,0,6,5,1,50,0
2174,45,5,0,6,1,1,40,0
2315,25,5,0,6,8,2,40,0
13091,50,5,0,6,1,1,40,0
18319,50,5,0,6,5,1,38,0
26381,50,5,0,6,5,1,40,1
29291,50,5,0,6,5,1,40,1
40192,50,5,0,6,#N/A,2,47,0
42485,50,5,0,6,5,1,60,0
43221,50,5,0,6,5,1,40,0
43509,50,5,0,6,5,2,40,0
44075,50,5,0,6,#N/A,1,40,0
44665,50,5,0,6,5,1,8,0
2661,36,5,0,6,5,2,30,0
2882,19,5,0,6,5,1,10,0
5196,51,5,0,6,8,1,40,0
5508,51,5,0,6,1,1,30,0
6721,51,5,0,6,8,1,40,0
9884,51,5,0,6,5,1,40,0
13943,51,5,0,6,5,1,50,0
17680,51,5,0,6,5,1,45,0
18692,51,5,0,6,5,1,40,0
19419,51,5,0,6,5,1,40,1
27230,51,5,0,6,6,1,40,0
31232,51,5,0,6,5,1,40,1
32759,51,5,0,6,1,1,25,0
33287,51,5,0,6,0,1,40,0
41589,51,5,0,6,#N/A,2,40,0
47521,51,5,0,6,#N/A,2,40,0
1435,31,5,0,6,1,1,35,0
416,52,5,0,6,5,1,40,1
676,35,5,0,6,0,1,20,0
3510,52,5,0,6,5,1,48,0
3638,52,5,0,6,8,2,40,0
6217,52,5,0,6,5,1,50,0
14795,52,5,0,6,1,1,40,0
16870,52,5,0,6,5,1,47,1
25175,52,5,0,6,5,1,35,0
30423,52,5,0,6,5,1,45,0
30831,52,5,0,6,5,1,41,0
32727,52,5,0,6,1,1,25,0
43621,52,5,0,6,5,1,45,0
47812,52,5,0,6,5,1,40,0
8542,53,5,0,6,5,1,40,0
13226,53,5,0,6,5,1,45,0
21745,53,5,0,6,6,1,40,0
22562,53,5,0,6,1,1,40,0
33814,53,5,0,6,5,1,34,0
40839,53,5,0,6,1,1,48,0
46180,53,5,0,6,5,2,40,0
2793,48,5,0,6,2,1,40,0
2308,30,5,0,6,5,1,40,0
29891,54,5,0,6,5,1,40,0
30987,54,5,0,6,#N/A,1,43,0
34730,54,5,0,6,#N/A,2,45,1
35037,54,5,0,6,5,1,40,0
40653,54,5,0,6,5,1,60,0
41062,54,5,0,6,1,1,68,1
41798,54,5,0,6,5,2,40,0
1530,18,5,0,6,0,1,40,0
2828,47,5,0,6,0,1,75,0
675,35,5,0,6,0,1,40,0
9305,55,5,0,6,5,1,40,0
15293,55,5,0,6,6,1,50,0
18250,55,5,0,6,5,1,40,0
20768,55,5,0,6,5,2,40,1
25894,55,5,0,6,0,1,29,0
28295,55,5,0,6,5,1,40,0
28707,55,5,0,6,5,1,45,0
32693,55,5,0,6,5,1,50,0
33557,55,5,0,6,8,2,35,0
34978,55,5,0,6,5,1,40,0
40568,55,5,0,6,5,2,40,0
40618,55,5,0,6,5,1,40,0
41227,55,5,0,6,5,2,45,0
46778,55,5,0,6,5,1,40,1
48186,55,5,0,6,0,1,40,0
652,46,5,0,6,0,1,40,0
2920,29,5,0,6,0,1,40,0
6271,56,5,0,6,5,1,35,0
18223,56,5,0,6,5,1,40,0
20731,56,5,0,6,1,1,56,0
23712,56,5,0,6,0,1,40,0
25142,56,5,0,6,1,1,45,0
28308,56,5,0,6,5,1,35,1
28897,56,5,0,6,8,2,40,0
34223,56,5,0,6,1,2,36,0
43396,56,5,0,6,1,2,45,0
45119,56,5,0,6,5,1,40,0
48398,56,5,0,6,5,2,40,0
2366,31,5,0,6,0,1,15,0
4512,57,5,0,6,1,1,40,0
5012,57,5,0,6,1,1,64,0
6504,57,5,0,6,8,1,8,0
7321,57,5,0,6,5,1,60,1
15270,57,5,0,6,8,1,40,0
17569,57,5,0,6,5,1,40,0
19829,57,5,0,6,5,1,43,0
21425,57,5,0,6,1,1,70,0
22386,57,5,0,6,8,1,40,0
25920,57,5,0,6,5,1,40,0
29674,57,5,0,6,5,1,40,0
46723,57,5,0,6,5,2,48,0
5644,58,5,0,6,#N/A,1,40,0
16188,58,5,0,6,1,1,65,0
16828,58,5,0,6,5,1,8,0
21836,58,5,0,6,5,1,50,0
25721,58,5,0,6,5,1,40,1
27353,58,5,0,6,5,1,50,1
27560,58,5,0,6,1,2,50,0
41809,58,5,0,6,5,1,40,1
46362,58,5,0,6,0,1,40,0
48461,58,5,0,6,5,1,40,1
4966,59,5,0,6,5,2,40,0
5219,59,5,0,6,5,1,40,0
5630,59,5,0,6,5,1,40,0
9823,59,5,0,6,5,1,40,0
17931,59,5,0,6,1,2,40,0
18451,59,5,0,6,#N/A,2,30,0
20914,59,5,0,6,5,1,40,1
20981,59,5,0,6,5,1,40,0
24968,59,5,0,6,5,1,40,1
26130,59,5,0,6,8,0,40,0
26573,59,5,0,6,5,2,40,1
27212,59,5,0,6,5,1,40,0
31722,59,5,0,6,1,1,40,0
35563,59,5,0,6,5,1,40,1
43341,59,5,0,6,5,1,40,0
44200,59,5,0,6,5,1,50,0
5261,60,5,0,6,5,1,50,0
14025,60,5,0,6,#N/A,1,40,0
18035,60,5,0,6,1,1,40,0
20803,60,5,0,6,5,2,40,0
22972,60,5,0,6,5,1,40,0
24944,60,5,0,6,1,1,48,0
25541,60,5,0,6,5,1,40,0
28627,60,5,0,6,1,2,40,0
40694,60,5,0,6,8,1,40,0
41992,60,5,0,6,8,1,40,0
42744,60,5,0,6,5,1,40,0
3369,61,5,0,6,0,1,40,0
3729,61,5,0,6,5,1,40,0
7596,61,5,0,6,0,1,38,0
9083,61,5,0,6,1,1,36,0
14472,61,5,0,6,5,1,45,1
19924,61,5,0,6,5,1,40,0
24803,61,5,0,6,1,2,24,0
24954,61,5,0,6,1,1,40,0
30048,61,5,0,6,5,1,55,0
32188,61,5,0,6,5,1,40,0
33470,61,5,0,6,8,1,20,0
40345,61,5,0,6,5,1,50,1
43979,61,5,0,6,5,1,48,0
44322,61,5,0,6,1,1,24,0
3864,62,5,0,6,1,1,40,0
5775,62,5,0,6,5,1,40,0
14717,62,5,0,6,5,1,40,0
17378,62,5,0,6,5,1,40,0
22163,62,5,0,6,5,2,40,0
24040,62,5,0,6,8,1,40,0
33689,62,5,0,6,1,1,40,0
34202,62,5,0,6,5,1,35,0
42010,62,5,0,6,1,1,40,0
45651,62,5,0,6,1,1,40,0
46086,62,5,0,6,5,2,40,0
4589,63,5,0,6,8,1,20,0
4991,63,5,0,6,5,1,40,0
19752,63,5,0,6,5,1,40,0
22808,63,5,0,6,5,1,45,0
30437,63,5,0,6,5,1,40,0
42640,63,5,0,6,5,1,40,0
43624,63,5,0,6,#N/A,2,40,0
48541,63,5,0,6,8,1,31,0
8240,64,5,0,6,5,1,40,0
19179,64,5,0,6,#N/A,1,35,0
20755,64,5,0,6,5,1,40,1
33817,64,5,0,6,5,1,40,0
25181,65,5,0,6,1,1,28,0
32215,65,5,0,6,8,1,20,0
9700,66,5,0,6,8,1,32,0
18236,66,5,0,6,5,1,40,0
30862,66,5,0,6,8,1,11,0
5285,67,5,0,6,5,1,16,0
22749,67,5,0,6,5,4,20,0
30708,67,5,0,6,5,1,16,0
27904,68,5,0,6,8,2,20,0
43936,68,5,0,6,5,1,16,0
48475,68,5,0,6,1,1,20,0
21806,69,5,0,6,0,1,40,0
29509,69,5,0,6,#N/A,1,28,0
9492,70,5,0,6,8,1,20,0
15474,70,5,0,6,8,1,40,0
34733,70,5,0,6,5,1,50,0
41969,70,5,0,6,8,1,45,0
46909,70,5,0,6,5,1,32,0
30047,72,5,0,6,5,1,15,0
32206,72,5,0,6,8,1,20,0
45047,72,5,0,6,5,1,12,0
19552,73,5,0,6,8,1,10,0
12497,74,5,0,6,5,1,40,0
27791,74,5,0,6,8,2,6,0
41360,74,5,0,6,1,1,1,0
41501,74,5,0,6,5,1,20,0
14356,75,5,0,6,8,1,60,0
15233,75,5,0,6,8,1,32,0
15486,75,5,0,6,8,1,15,0
18436,75,5,0,6,8,1,70,0
21041,76,5,0,6,8,2,12,0
29257,90,5,0,6,5,1,40,0
26103,17,5,0,6,0,1,4,0
30566,17,5,0,6,0,2,35,0
30796,17,5,0,6,0,1,40,0
34345,17,5,0,6,0,1,12,0
35029,17,5,0,6,0,1,15,0
9025,18,5,0,6,0,1,16,0
10138,39,6,0,6,5,1,40,1
37433,25,6,0,6,5,1,50,0
39741,31,6,0,6,5,1,50,1
22261,37,6,0,6,0,1,50,1
15506,41,6,0,6,5,1,50,0
12135,23,6,0,6,5,1,60,0
19241,48,6,0,6,5,1,80,0
45392,48,6,0,6,5,1,40,0
5623,51,6,0,6,5,1,60,1
25006,52,6,0,6,5,1,45,0
28206,55,6,0,6,8,1,40,0
17717,58,6,0,6,5,1,40,0
23329,59,6,0,6,8,1,50,1
13038,60,6,0,6,5,1,44,1
47479,60,6,0,6,5,1,40,0
6164,64,6,0,6,5,1,50,0
14761,66,7,0,6,5,1,50,0
22143,66,7,0,6,5,1,30,0
47661,67,7,0,6,5,1,40,0
23084,73,7,0,6,8,1,40,0
35777,81,7,0,6,5,1,28,0
18327,17,7,0,6,0,1,10,0
26725,17,7,0,6,0,1,24,0
29818,17,7,0,6,0,1,35,0
3771,18,7,0,6,0,1,40,0
34592,18,7,0,6,0,1,40,0
10099,41,7,0,6,5,1,40,0
21763,19,7,0,6,6,4,40,0
25362,20,7,0,6,0,1,40,0
10142,41,7,0,6,#N/A,1,15,0
15119,23,7,0,6,0,1,40,0
39708,21,7,0,6,5,1,35,0
23677,26,7,0,6,1,1,45,0
5808,26,7,0,6,0,1,75,1
24517,26,7,0,6,0,1,32,0
12184,46,7,0,6,#N/A,2,40,0
20989,27,7,0,6,5,1,48,0
41366,29,7,0,6,5,1,35,1
44693,29,7,0,6,1,1,80,0
36468,30,7,0,6,0,1,50,0
4263,31,7,0,6,5,1,28,0
4759,31,7,0,6,0,1,60,0
5509,31,7,0,6,5,1,35,0
38595,20,7,0,6,5,1,99,0
2449,25,7,0,6,5,2,40,0
4907,32,7,0,6,5,1,55,0
13695,32,7,0,6,6,1,16,0
31451,32,7,0,6,1,1,40,0
43339,32,7,0,6,5,1,45,0
29302,34,7,0,6,0,1,40,0
32963,34,7,0,6,5,1,40,0
35949,28,7,0,6,0,1,60,0
6507,35,7,0,6,5,1,2,0
19658,35,7,0,6,5,2,50,0
36779,40,7,0,6,5,1,40,0
28875,36,7,0,6,5,1,60,0
40117,30,7,0,6,5,1,10,1
2477,25,7,0,6,5,2,50,0
6019,37,7,0,6,5,1,30,0
8403,37,7,0,6,5,1,40,0
29408,37,7,0,6,5,1,40,0
939,37,7,0,6,0,1,48,0
31887,38,7,0,6,#N/A,1,40,0
33686,38,7,0,6,5,1,40,1
10520,21,7,0,6,5,1,55,1
46779,39,7,0,6,6,1,15,0
27817,42,7,0,6,8,1,35,0
41760,43,7,0,6,5,1,60,0
45505,43,7,0,6,1,1,25,0
34527,44,7,0,6,5,1,70,0
18907,45,7,0,6,5,1,70,0
19804,45,7,0,6,5,1,65,0
2013,40,7,0,6,0,1,80,0
8666,46,7,0,6,5,1,99,1
2608,38,7,0,6,5,1,48,0
35991,38,7,0,6,5,1,35,1
22107,49,7,0,6,1,1,70,0
45066,49,7,0,6,0,2,32,0
12565,50,7,0,6,5,1,60,0
24252,50,7,0,6,1,1,50,0
31822,50,7,0,6,0,1,25,0
33357,51,7,0,6,8,1,40,0
929,19,7,0,6,5,1,70,0
8710,52,7,0,6,5,2,40,0
15017,52,7,0,6,5,1,40,0
15566,52,7,0,6,1,1,27,0
17696,52,7,0,6,5,1,60,0
31094,52,7,0,6,5,1,35,0
17194,53,7,0,6,5,1,60,0
22537,53,7,0,6,5,1,40,0
23180,53,7,0,6,6,1,99,0
29268,53,7,0,6,5,1,50,1
34314,53,7,0,6,5,1,35,0
43049,53,7,0,6,5,1,40,0
2911,37,7,0,6,5,1,40,0
20452,54,7,0,6,5,1,65,0
30107,54,7,0,6,5,1,36,0
42926,54,7,0,6,1,2,10,0
14919,55,7,0,6,5,1,70,1
17941,55,7,0,6,5,1,18,0
31096,55,7,0,6,5,1,50,1
35070,55,7,0,6,5,1,50,0
18982,56,7,0,6,1,1,40,0
25971,56,7,0,6,5,1,60,0
22302,57,7,0,6,1,1,60,1
22353,57,7,0,6,5,1,8,0
30161,57,7,0,6,5,1,40,0
7222,58,7,0,6,#N/A,3,40,0
7263,58,7,0,6,5,1,25,0
17034,58,7,0,6,5,1,40,0
22165,58,7,0,6,0,1,40,0
4252,59,7,0,6,5,1,50,0
16030,59,7,0,6,5,1,36,0
42949,59,7,0,6,5,1,36,0
43006,59,7,0,6,5,1,40,0
7406,61,7,0,6,8,1,18,0
4076,63,7,0,6,1,1,20,0
20165,63,7,0,6,5,1,40,0
7920,66,7,0,6,5,1,25,0
14619,66,7,0,6,5,1,30,0
24993,67,7,0,6,5,1,80,0
46374,68,7,0,6,8,1,20,0
46473,69,7,0,6,6,1,45,0
23808,71,7,0,6,5,1,8,0
9019,81,8,0,6,5,1,45,0
24376,17,8,0,6,0,1,40,0
30376,17,8,0,6,0,1,30,0
2319,42,8,0,6,8,1,12,0
9936,29,8,0,6,0,1,40,0
40867,29,8,0,6,0,2,40,0
25317,30,8,0,6,5,1,40,0
26518,33,8,0,6,5,1,40,0
1126,45,8,0,6,5,1,40,1
36742,48,8,0,6,5,1,40,0
5606,38,8,0,6,#N/A,2,40,0
36532,20,8,0,6,5,1,40,0
15667,46,8,0,6,5,1,38,0
28150,49,8,0,6,5,1,40,0
47057,51,8,0,6,5,4,40,0
41989,53,8,0,6,5,1,40,1
16142,56,8,0,6,8,1,37,0
28039,61,9,0,6,0,2,38,0
20265,64,9,0,6,5,1,40,1
20920,66,9,0,6,1,2,40,0
6335,17,0,1,7,0,1,45,0
8761,17,0,1,7,8,1,40,0
9637,17,0,1,7,0,1,50,0
12511,17,0,1,7,0,1,10,0
13468,17,0,1,7,0,1,20,0
13854,17,0,1,7,0,1,20,0
14459,17,0,1,7,0,1,16,0
16713,17,0,1,7,0,1,40,0
16731,17,0,1,7,0,1,5,0
16953,17,0,1,7,0,1,20,0
17629,17,0,1,7,0,1,30,0
19837,17,0,1,7,0,3,20,0
20456,17,0,1,7,0,1,18,0
22824,17,0,1,7,0,1,8,0
23945,17,0,1,7,0,2,40,0
27516,17,0,1,7,0,1,40,0
27695,17,0,1,7,0,1,35,0
30970,17,0,1,7,0,1,40,0
34301,17,0,1,7,0,1,18,0
35535,17,0,1,7,0,1,20,0
40976,17,0,1,7,0,1,25,0
42037,17,0,1,7,0,1,10,0
43632,17,0,1,7,0,2,20,0
46491,17,0,1,7,0,2,8,0
46684,17,0,1,7,0,1,30,0
46795,17,0,1,7,0,1,10,0
47058,17,0,1,7,0,1,20,0
47355,17,0,1,7,0,1,15,0
4322,18,0,1,7,0,2,30,0
5257,18,0,1,7,0,2,25,0
8042,18,0,1,7,0,1,30,0
8105,18,0,1,7,0,1,15,0
9603,18,0,1,7,0,1,45,0
13473,18,0,1,7,0,1,40,0
13908,18,0,1,7,0,1,15,0
15711,18,0,1,7,0,1,35,0
18563,18,0,1,7,0,1,27,0
18574,18,0,1,7,0,1,15,0
18955,18,0,1,7,0,1,36,0
20482,18,0,1,7,0,1,40,0
20903,18,0,1,7,0,1,25,0
24416,18,0,1,7,0,1,40,0
26209,18,0,1,7,0,1,20,0
26338,18,0,1,7,0,1,35,0
26767,18,0,1,7,0,2,48,0
26961,18,0,1,7,0,2,50,0
28480,18,0,1,7,0,1,16,0
29868,18,0,1,7,0,1,25,0
31548,18,0,1,7,0,2,15,0
31978,18,0,1,7,0,1,7,0
32681,18,0,1,7,0,1,35,0
34005,18,0,1,7,0,1,12,0
45410,18,0,1,7,0,1,25,0
45718,18,0,1,7,0,1,72,0
45747,18,0,1,7,0,1,25,0
48153,18,0,1,7,0,1,25,0
48617,18,0,1,7,0,1,25,0
39655,25,0,1,7,0,1,20,0
7624,19,0,1,7,0,1,25,0
15530,19,0,1,7,0,1,40,0
20372,19,0,1,7,0,1,30,0
22633,19,0,1,7,0,1,30,0
31592,19,0,1,7,5,0,40,0
37719,19,0,1,7,0,2,25,0
38915,32,0,1,7,0,1,40,0
1378,26,0,1,7,1,2,40,0
16950,20,0,1,7,6,0,40,0
25087,20,0,1,7,0,1,40,0
26399,20,0,1,7,5,1,39,0
